Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8490-AC,(3/6) ARMLESS CHAIR            R14,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,102.82,1,102.82,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8490-AR,(4/6) ARMLESS RECLINING CHAIR  R14,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,122.22,1,122.22,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8490-CN,(5/6) CONSOLE                  R14,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,57.27,1,57.27,6.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8490-CR,(6/6) CORNER SEAT              R14,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,183.37,1,183.37,33.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,9715PU-3,SOFA,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,169.75,1,169.75,24.560
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,2601-48,"DINING TABLE, FAUX MARBLE",Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.294
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S80073,SRHAL2,2601S,"SIDE CHAIR, SOLD AS 4PC SET ONLY",Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,4,58.20,4,58.20,5.640
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,9789CF-3LC,REVERSIBLE SOFA CHAISE,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,189.15,1,189.15,35.430
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8205CH-1,"RECLINING CHAIR, CHOCOLATE",Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,86.33,1,86.33,14.160
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,5050-36,5PC PACK COUNTER HEIGHT SET,Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,1,202.73,1,202.73,15.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8329BLK-1,"RCLNR CHAIR, BLK P/U",Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,144.53,1,144.53,14.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8329BLK-2,D.RCLNR LOVE SEAT,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,212.43,1,212.43,25.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8329BLK-3,D.RCLNR SOFA,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80073,SRHAL2,2147KW-1,"(1/2) EK/CK HB&FB, L.PHILI, WHT",Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,1,141.50,1,141.50,7.628
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80073,SRHAL2,2147KW-3EK,"(2/2) EK RL & SL, WHT",Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,1,37.95,1,37.95,1.116
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80073,SRHAL2,710-04B,"(2/3) END TABLE,BSE&SHLF,G30RD",Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,2,42.68,2,42.68,0.960
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80073,SRHAL2,710-04C,"(1/3) END TABLE, COLUMN, G30RD",Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,2,129.74,2,129.74,3.420
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80073,SRHAL2,G30RD,30RD*8MM CLEAR BEVEL GLASS,Closed,,HE151139,06/06/2018,Unit Price,,CA,US United States,2,39.04,2,39.04,2.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-LR,(1/6) LSF RCLNR CHAIR,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,163.81,1,163.81,23.920
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-AC,"(3/6)ARMLESS CHAIR,100% POLYESTER",Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,111.55,1,111.55,17.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-CR,(6/6) CORNER SEAT,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,192.10,1,192.10,42.980
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-AR,(4/6) ARMLESS RCLNR CHAIR,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,130.95,1,130.95,17.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-CN,(5/6) CONSOLE,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,61.15,1,61.15,6.560
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80073,SRHAL2,8336-RR,(2/6) RSF RCLNR CHAIR,Closed,,HE151139,06/06/2018,Promotional Price,,CA,US United States,1,163.00,1,163.00,23.920
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,2456-64,"DINING TABLE, MARBLE TOP",Closed,,HE151765,06/11/2018,Promotional Price,,CA,US United States,1,142.59,1,142.59,11.018
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;AMZ03;,209SKW,209 FURNITURE,S81078,SRHAL2,2456S,SIDE CHAIR,Closed,,HE151765,06/11/2018,Promotional Price,,CA,US United States,2,54.32,2,54.32,5.900
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;AMZ03;,209SKW,209 FURNITURE,S81078,SRHAL2,2456-13,BENCH,Closed,,HE151765,06/11/2018,Promotional Price,,CA,US United States,1,44.62,1,44.62,4.429
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,1737NC-1,"(1/3) QN PLTFRM HDBD, BLACK P/U",Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,2,251.96,2,251.96,28.471
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,1737NC-2,"(2/3) QN PLTFRM FTBD & SL, 2-DRWRS",Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,2,308.58,2,308.58,44.475
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,1737NC-3,(3/3) QN PLTFRM RL,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,2,135.92,2,135.92,5.636
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S81078,SRHAL2,2601S,"SIDE CHAIR, SOLD AS 4PC SET ONLY",Closed,,HE151765,06/11/2018,Promotional Price,,CA,US United States,8,116.40,8,116.40,11.280
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S81078,SRHAL2,1904-1,"(1/2) QN HB & FB & SL, LT ELM",Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,93.00,1,93.00,6.876
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S81078,SRHAL2,1904-3,(2/2) QN/EK RL,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,22.43,1,22.43,1.074
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S81078,SRHAL2,1904-4,"NIGHT STAND, LIGHT ELM",Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,2,133.86,2,133.86,14.719
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,1904-9,CHEST,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,120.28,1,120.28,19.360
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,5545-112,(1/2) DINING TABLE TOP,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,242.38,1,242.38,18.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,5545-112B,(2/2) DOUBLE TRESTLE BASE,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,86.45,1,86.45,10.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S81078,SRHAL2,5545S,SIDE CHAIR,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,6,378.30,6,378.30,22.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S81078,SRHAL2,5545-40,SERVER,Closed,,HE151765,06/11/2018,Unit Price,,CA,US United States,1,338.53,1,338.53,34.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,8202GRY-TS,"(1/2) LSF & RSF 2-SEATERS, 2 PLWS, 100% POLY",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,193.88,1,193.88,25.990
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,8202GRY-CA,"(2/2) CORNER SEAT & ARMLESS CHAIR, 1 PLW",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,96.15,1,96.15,16.070
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,B2013SBDC-1,"(1/4)STEP BUNK HB, FB & SLATS",Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,106.58,1,106.58,9.690
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,B2013SBDC-2,"(2/4)STEP BUNK SR, LONG & SHORT GR",Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,72.79,1,72.79,3.960
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,B2013SBDC-SL,(3/4)STEP BUNK SLATS,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,24.29,1,24.29,1.530
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,B2013SBDC-3,(4/4)STEP BUNK STORAGE STAIR,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,134.87,1,134.87,24.480
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-1,"(1/2) QN UPH PLFM HB&FB, DARK BROWN PVC",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,49.35,1,49.35,6.850
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-3,(2/2) QN UPH RL & SL,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,33.10,1,33.10,3.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-4,"NIGHT STAND, DARK BROWN PVC",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.630
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-5,DRESSER,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-6,MIRROR,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,21.34,1,21.34,1.450
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220DBR-9,CHEST,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,86.33,1,86.33,13.530
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,53.23,1,53.23,3.479
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-2,(2/3) QN FTBD,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,18.49,1,18.49,1.727
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-3,(3/3) QN RL & SL,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,24.31,1,24.31,1.324
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-4,NIGHT STAND,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,47.53,1,47.53,7.903
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-5,DRESSER,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,115.43,1,115.43,25.660
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-6,MIRROR,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,31.04,1,31.04,2.387
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,53.23,1,53.23,3.479
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-2,(2/3) QN FTBD,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,18.49,1,18.49,1.727
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-3,(3/3) QN RL & SL,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,24.31,1,24.31,1.324
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-1,"(1/3) QN HDBD, WHT CROC & MIRR",Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,135.68,1,135.68,6.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-2,(2/3) QN FTBD,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,111.61,1,111.61,4.710
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-3,(3/3) QN RAILS & SL,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,42.74,1,42.74,1.920
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-4,NIGHT STAND,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,121.25,1,121.25,11.040
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-5,DRESSER,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,329.80,1,329.80,32.900
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-6,MIRROR,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,83.42,1,83.42,2.750
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1845-9,CHEST,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,266.75,1,266.75,25.330
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145K-1,"(1/3) EK/CK HDBD, PVC, ESPRSO",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,77.48,1,77.48,4.319
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145K-2,(2/3) EK/CK FTBD,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,28.19,1,28.19,2.126
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145K-3CK,(3/3) CK RL W/TOP CROWN & SL,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,38.86,1,38.86,1.847
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-4,NIGHT STAND,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,2,95.06,2,95.06,15.807
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-5,DRESSER,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,115.43,1,115.43,25.660
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-6,MIRROR,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,31.04,1,31.04,2.387
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2145-9,CHEST,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,97.00,1,97.00,21.517
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,1761-1,"QUEEN SIZE CANOPY METAL BED,ROUND POST, 3A",Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,96.03,1,96.03,5.354
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-1,(1/3) QUEEN HEABOARD,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,73.60,1,73.60,7.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-2,(2/3) QUEEN FOOTBOARD W/SLATS & SUPPORT LEGS,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,37.89,1,37.89,2.310
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-3,(3/3) QUEEN/EK SIDE RAILS,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,33.04,1,33.04,2.300
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-4,NIGHT STAND,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,76.63,1,76.63,10.690
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-5,DRESSER,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,193.03,1,193.03,34.450
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1730GY-6,MIRROR,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,50.44,1,50.44,3.770
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708K-1,(1/3) EK/CK W/ UPH P/U HDBD,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,116.28,1,116.28,13.162
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708K-2,(2/3) EK/CK W/ UPH P/U FTBD,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,52.44,1,52.44,4.107
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708K-3EK,(3/3) EK RAILS W/SLAT & SUPPORT LEG,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,43.71,1,43.71,2.659
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708-4,NIGHT STAND,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,96.03,1,96.03,8.225
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708-5,DRESSER,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,222.13,1,222.13,28.658
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708-6,MIRROR,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,51.41,1,51.41,4.153
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,1708-9,CHEST,Closed,,HE152375,06/13/2018,Unit Price,,CA,US United States,1,193.03,1,193.03,22.075
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2220F-1,"(1/2) FL UPH PLFM HB&FB, BK PVC",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,49.35,1,49.35,6.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S80709,SRHAL2,2220F-3,(2/2) FULL UPH RL & SL         C5,Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,33.10,1,33.10,2.720
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S80709,SRHAL2,2220-4,"NIGHT STAND, BLK PVC",Closed,,HE152375,06/13/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.730
