Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S22888,SRDAS,5438K-2,(2/3)Eastern King/California King  Footboard  with 2 Storage Drawers & Slats,Closed,,HE25425,03/11/2019,Unit Price,,TX,US United States,1,202.00,1,202.00,27.009
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S22888,SRDAS,5438-3,(3/3)Eastern King/Queen Rails,Closed,,HE25425,03/11/2019,Unit Price,,TX,US United States,1,54.00,1,54.00,3.228
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S22888,SRDAS,5438-5,Dresser,Closed,,HE25425,03/11/2019,Unit Price,,TX,US United States,1,269.00,1,269.00,32.666
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S22888,SRDAS,5438-6,Mirror,Closed,,HE25425,03/11/2019,Unit Price,,TX,US United States,1,46.00,1,46.00,5.039
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24843,SRDAS,1603K-1EK,(1/3)Eastern King Headboard,Closed,,HE25426,03/11/2019,Unit Price,,TX,US United States,1,214.00,1,214.00,10.658
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24843,SRDAS,1603K-2EK,(2/3)Eastern King Footboard with Rails $Slats,Closed,,HE25426,03/11/2019,Unit Price,,TX,US United States,1,326.00,1,326.00,27.461
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24843,SRDAS,1603-P,"(3/3)California King/ Eastern King/ Queen Headboard Posts, 2Pcs",Closed,,HE25426,03/11/2019,Unit Price,,TX,US United States,1,119.00,1,119.00,11.223
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24843,SRDAS,1603-4,Night Stand,Closed,,HE25426,03/11/2019,Unit Price,,TX,US United States,1,206.00,1,206.00,16.312
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-1,"(1/3)Queen Headboard &  Footboard , All Solid Rubberwood",Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,144.00,1,144.00,8.119
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-3,"(2/3)Queen Rails & Slats, Burnished Brown",Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,81.00,1,81.00,4.397
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-DW,"(3/3) Footboard  Drawer For California King/Eastern King/Queen Beds, 2 Pieces",Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,50.00,1,50.00,4.884
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-4,Night Stand,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,2,252.00,2,252.00,20.038
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-5,Dresser,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,301.00,1,301.00,31.868
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-6,Mirror,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,63.00,1,63.00,2.274
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1957-9,Chest,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,245.00,1,245.00,26.249
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1603-5,Dresser,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,412.00,1,412.00,38.889
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S24346,SRDAS,1603-6,Mirror,Closed,,HE25967,03/26/2019,Unit Price,,TX,US United States,1,112.00,1,112.00,6.837
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S25459,SRDAS,B2063SB-1,"(1/4)Step Bunk Headboard, Footboard",Closed,,HE26055,03/28/2019,Unit Price,,TX,US United States,1,120.00,1,120.00,9.690
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S25459,SRDAS,B2063SB-2,"(2/4)Step Bunk Side Rails, Long & Short Guard Rails",Closed,,HE26055,03/28/2019,Unit Price,,TX,US United States,1,80.00,1,80.00,3.960
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S25459,SRDAS,B2063SB-SL,(3/4)Step Bunk Slats,Closed,,HE26055,03/28/2019,Unit Price,,TX,US United States,1,26.00,1,26.00,1.530
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,ALAMF,Alamo Furniture,S25459,SRDAS,B2063SB-3,(4/4)Step Bunk Storage Stair,Closed,,HE26055,03/28/2019,Unit Price,,TX,US United States,1,159.00,1,159.00,24.480
"HOMELEGANCE TX, INC.",ALAMF,Alamo Furniture,Customer-Local;,,TXHOM,"HOMELEGANCE TX, INC.",S24843,SRDAS,1603K-1EK,(1/3)Eastern King Headboard,Closed,,HR25428,03/11/2019,Unit Price,,TX,US United States,-1,-20.00,-1,-20.00,-10.658
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,8230BRW-2L,(2/3)Left Side Reclining Love Seat,Closed,,HE24524,02/12/2019,Unit Price,,TX,US United States,1,308.00,1,308.00,28.730
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,8230BRW-2RCN,(1/3)Right Side Double Reclining Love Seat With Center Console,Closed,,HE24524,02/12/2019,Unit Price,,TX,US United States,1,370.00,1,370.00,34.560
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,8230BRW-CR,(3/3)Corner Seat,Closed,,HE24524,02/12/2019,Unit Price,,TX,US United States,1,221.00,1,221.00,29.190
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,5489-24,Swivel Counter Height Chair,Closed,,HE24524,02/12/2019,Promotion Price,,TX,US United States,8,216.00,8,216.00,18.800
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,1715-36,Counter Height Table,Closed,,HE24524,02/12/2019,Unit Price,,TX,US United States,1,307.00,1,307.00,17.396
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,1715-24,Counter Height Chair,Closed,,HE24524,02/12/2019,Unit Price,,TX,US United States,8,536.00,8,536.00,30.880
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,SH9932BLU-A,"(1/2) Blue daybed side panel, slats, rail",Closed,,HE24524,02/12/2019,Promotion Price,,TX,US United States,1,104.00,1,104.00,9.730
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,SH9932BLU-B,"(2/2) back panel, side rail",Closed,,HE24524,02/12/2019,Promotion Price,,TX,US United States,1,75.00,1,75.00,4.570
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23860,SRDAS,MT-G10Q,10″ Queen Mattress,Closed,,HE24524,02/12/2019,Promotion Price,,TX,US United States,2,458.00,2,458.00,17.520
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-1,(1/3)Queen Headboard with LED Lighting,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,248.00,1,248.00,10.550
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-2,(2/3)Queen Storage Footboard with 13 Slats & 3 Support Legs,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,185.00,1,185.00,21.140
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-3,(3/3)Queen/Eastern King Side Rails,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,66.00,1,66.00,4.280
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-4,Night Stand,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,155.00,1,155.00,10.880
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-5,"Dresser, Two Hidden Jewelry Boxes",Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,335.00,1,335.00,32.690
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-6,"Mirror, LED Lighting",Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,129.00,1,129.00,5.530
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-9,Chest,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,279.00,1,279.00,25.690
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-15R,(1/3)Right Side Facing Vanity Unit,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,132.00,1,132.00,8.110
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-15L,(2/3)Left Side Facing Vanity Unit with Jewelry Tray,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,132.00,1,132.00,8.110
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-15M,(3/3)Vanity Mirror & Glass Top,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,176.00,1,176.00,7.020
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,1616-14,Vanity Stool,Closed,,HE24648,02/15/2019,Unit Price,,TX,US United States,1,43.00,1,43.00,1.490
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,SH290DGR-1,"(1/3)UPH QN HB, DARK GREY FABRIC",Closed,,HE24648,02/15/2019,Promotion Price,,TX,US United States,1,149.00,1,149.00,22.422
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,SH290DGR-2,(2/3)UPH QN FB W/SLAT & S.LEG,Closed,,HE24648,02/15/2019,Promotion Price,,TX,US United States,1,110.00,1,110.00,11.291
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S23455,SRDAS,SH290DGR-3,(3/3)UPH QN SIDE RAILS,Closed,,HE24648,02/15/2019,Promotion Price,,TX,US United States,1,40.00,1,40.00,3.677
"HOMELEGANCE TX, INC.",ALLAY,All about You,Customer-Designer;Customer-Local;,,ALLAY,All about You,S24663,SRDAS,MT-G10F,"10"" Full Mattress",Closed,,HE25462,03/11/2019,Promotion Price,,TX,US United States,1,199.00,1,199.00,7.910
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23719,SRDAS,1935-76,(1/2)Round/Oval Pedestal Table Top,Closed,,HE24997,02/26/2019,Unit Price,,TX,US United States,1,381.00,1,381.00,19.359
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23719,SRDAS,1935-76B,(2/2)Round/Oval Pedestal Table Base,Closed,,HE24997,02/26/2019,Unit Price,,TX,US United States,1,174.00,1,174.00,9.861
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23719,SRDAS,1935S,Side Chair,Closed,,HE24997,02/26/2019,Unit Price,,TX,US United States,4,576.00,4,576.00,19.800
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23719,SRDAS,1935A,Arm Chair,Closed,,HE24997,02/26/2019,Unit Price,,TX,US United States,2,310.00,2,310.00,9.900
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23720,SRDAS,5555-72,"(1/2)Table Top with Stretcher, Live Edge",Closed,,HE24998,02/26/2019,Unit Price,,TX,US United States,1,224.00,1,224.00,7.230
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23720,SRDAS,5555-72B,(2/2)Trestle Base,Closed,,HE24998,02/26/2019,Unit Price,,TX,US United States,1,90.00,1,90.00,3.350
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23720,SRDAS,5555A,Arm Chair,Closed,,HE24998,02/26/2019,Unit Price,,TX,US United States,4,252.00,4,252.00,16.320
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23720,SRDAS,5555-13,"(1/2)Bench with Wooden Seat, Live Edge",Closed,,HE24998,02/26/2019,Unit Price,,TX,US United States,1,100.00,1,100.00,3.280
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S23720,SRDAS,5555-13B,(2/2)Trestle Bench Base,Closed,,HE24998,02/26/2019,Unit Price,,TX,US United States,1,50.00,1,50.00,1.920
"HOMELEGANCE TX, INC.",ALPHA,Alpha & Omega Furniture LLC,Customer-Local;,,ALPHA,Alpha & Omega Furniture LLC,S24415,SRDAS,1194IN,"Accent Chair, Indigo",Closed,,HE24999,02/26/2019,Unit Price,,TX,US United States,1,115.00,1,115.00,10.180
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,5877KBE-1,"(1/2)California King/Eastern King Headboard, Beige",Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,1,165.00,1,165.00,16.920
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,5877KBE-3EK,(2/2)Eastern King  Footboard  & Rails & Slats,Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,1,115.00,1,115.00,9.783
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,5877K-2DW,CK/EK STORAGE DRAWER,Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,1,105.00,1,105.00,11.835
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,1234-1,"Accent Chair, Show-Wood",Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,2,630.00,2,630.00,38.400
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,1234-4,"Ottoman, Show-Wood",Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,2,334.00,2,334.00,18.020
"HOMELEGANCE TX, INC.",ALTMA,ALTAR'D MARKET LLC,Customer-Local;,,ALTMA,ALTAR'D MARKET LLC,S22951,SRDAS,8200BRW-2,Double Reclining Love Seat With Center Console,Closed,,HE23354,01/07/2019,Unit Price,,TX,US United States,1,589.00,1,589.00,43.750
